requested_hot_wall_temperature_K,cea_wall_temperature_K,wall_enthalpy_J_per_kg,wall_conductivity_W_per_m_K,wall_cp_J_per_kg_K,reference_enthalpy_J_per_kg,reference_temperature_K,reference_conductivity_W_per_m_K,reference_cp_J_per_kg_K,reference_viscosity_Pa_s,reference_Prandtl,solid_water_mole_fraction,liquid_water_mole_fraction
200.90000000000475,200.89999389648438,-15622874.59746478,0.13221876616989425,13619.701653238335,-11237917.684143744,842.5501973533931,0.14904675804743328,2858.339997850782,3.198262705657711e-05,0.6133459281487087,0.662075466948889,0.0
200.95000000000476,200.9499969482422,-15622762.915061504,0.1322545805134814,13620.236881124,-11237861.842942107,842.5697270020858,0.14905008683514628,2858.354244808225,3.19833535146305e-05,0.6133492185271857,0.6620753415413443,0.0
201.00000000000477,201.0,-15622651.210510716,0.13229038227589957,13620.771567995002,-11237805.990666714,842.5892565534826,0.14905341561290533,2858.3684918310764,3.198407996415523e-05,0.613352508789013,0.6620752152389994,0.0
201.0500000000048,201.0500030517578,-15622539.483788665,0.13232617146111614,13621.305711926732,-11237750.127305686,842.6087860075269,0.1490567443807028,2858.382738919316,3.198480640514918e-05,0.613355798934184,0.6620750880359279,0.0
201.1000000000048,201.10000610351562,-15622427.734871373,0.13236194807306842,13621.839310983549,-11237694.252847042,842.6283153642761,0.14906007313854885,2858.3969860729903,3.1985532837614566e-05,0.613359088962716,0.6620749599261704,0.0
201.1500000000048,201.14999389648438,-15622315.997845933,0.13239770120392613,13622.372200637608,-11237638.384334322,842.6478446236396,0.1490634018864266,2858.4112332920195,3.1986259261548016e-05,0.6133623788746038,0.6620748309432437,0.0
201.20000000000482,201.1999969482422,-15622204.204472564,0.13243345268487336,13622.904704260953,-11237582.487647638,842.6673737856981,0.14906673062435383,2858.4254805765036,3.1986985676952624e-05,0.6133656686698623,0.6620747010023735,0.0
201.25000000000483,201.25,-15622092.38883125,0.13246919160418333,13623.436657136175,-11237526.57982698,842.6872579234042,0.14907011987454657,2858.439986969631,3.198772529114528e-05,0.6133690181597673,0.6620745701367209,0.0
201.30000000000484,201.3000030517578,-15621980.550897412,0.13250491796567093,13623.968057282842,-11237470.660860062,842.7067868890107,0.1490734485923692,2858.4542343860476,3.19884516893345e-05,0.6133723077196743,0.6620744383401784,0.0
201.35000000000485,201.35000610351562,-15621868.690646347,0.13254063177311945,13624.498902709136,-11237414.730734527,842.72631575723,0.14907677730022426,2858.4684818678284,3.198917807899193e-05,0.6133755971629669,0.6620743056066063,0.0
201.40000000000487,201.39999389648438,-15621756.842198355,0.13257632213770143,13625.029029675557,-11237358.806510532,842.7458445282081,0.1490801059981308,2858.4827294150173,3.198990446012303e-05,0.613378886489688,0.6620741719707592,0.0
201.45000000000488,201.4499969482422,-15621644.937244862,0.13261201085212632,13625.558759810741,-11237302.854033787,842.7653732017487,0.14908343468606208,2858.496977027542,3.199063083272054e-05,0.6133821756997996,0.6620740373448367,0.0
201.5000000000049,201.5,-15621533.009899026,0.13264768702367422,13626.087929181927,-11237246.890360868,842.7849017779387,0.14908676336403087,2858.511224705439,3.1991357196787745e-05,0.6133854647933276,0.6620739017632299,0.0
201.5500000000049,201.5500030517578,-15621421.060135508,0.1326833506560028,13626.616535751222,-11237190.915479109,842.8044302568799,0.14909009203205129,2858.5254724487527,3.199208355232846e-05,0.6133887537703028,0.6620737652196489,0.0
201.6000000000049,201.60000610351562,-15621309.087928772,0.13271900175273843,13627.144577469006,-11237134.929375742,842.8239586384462,0.14909342069010387,2858.539720257411,3.1992809899338066e-05,0.6133920426307086,0.6620736277077595,0.0
201.65000000000492,201.64999389648438,-15621197.127432548,0.13275462944402325,13627.671891397902,-11237078.94912763,842.8438419814927,0.14909680985897764,2858.5542271842983,3.199354944389344e-05,0.6133953911688246,0.6620734892636007,0.0
201.70000000000493,201.6999969482422,-15621085.110269055,0.13279025548414525,13628.198797390722,-11237022.940545883,842.8633701666867,0.14910013849693488,2858.5684751249,3.19942757736913e-05,0.6133986797940258,0.662073349796249,0.0
201.75000000000495,201.75,-15620973.07058482,0.13282586899935897,13628.72513231305,-11236966.920703765,842.8828982544126,0.14910346712491127,2858.5827231308094,3.199500209495472e-05,0.6134019683026606,0.662073209341364,0.0
201.80000000000496,201.8000030517578,-15620861.008353665,0.13286146999316115,13629.250894067836,-11236910.889588188,842.9024262449001,0.14910679574293983,2858.5969712021324,3.1995728407692224e-05,0.6134052566947857,0.6620730678924642,0.0
201.85000000000497,201.85000610351562,-15620748.923549261,0.13289705846901642,13629.776080546002,-11236854.847185984,842.9219541380205,0.1491101243510016,2858.611219338796,3.199645471189912e-05,0.6134085449703812,0.662072925443022,0.0
201.90000000000498,201.89999389648438,-15620636.850358916,0.13293262357600596,13630.300529626447,-11236798.810590813,842.9418369837739,0.1491135134689765,2858.6257265996264,3.1997194212874995e-05,0.6134118929131083,0.662072782030404,0.0
201.950000000005,201.9499969482422,-15620524.720335213,0.13296818703004692,13630.824559352883,-11236742.745578961,842.9613646804454,0.14911684205692954,2858.6399748681783,3.199792049986777e-05,0.6134151809535674,0.6620726375604568,0.0
202.000000000005,202.0,-15620412.56765825,0.13300373797633622,13631.348007403249,-11236686.669240478,842.9808922797934,0.14912017063492003,2858.6542232020747,3.199864677833164e-05,0.6134184688775336,0.6620724920701552,0.0
202.050000000005,202.0500030517578,-15620300.392300993,0.13303927641820598,13631.870871619682,-11236630.581561852,843.000419781853,0.14912349920295362,2858.668471601331,3.199937304826798e-05,0.6134217566850204,0.6620723455528197,0.0
202.10000000000502,202.10000610351562,-15620188.194236277,0.13307480235895502,13632.393149831918,-11236574.482529493,843.0203022293765,0.14912688828016482,2858.682979129513,3.200011251434818e-05,0.6134251041511463,0.6620721980017245,0.0
202.15000000000504,202.14999389648438,-15620076.00768518,0.13311030496657347,13632.91468074974,-11236518.389253944,843.0398295349563,0.1491302168280831,2858.69722766062,3.200083876706957e-05,0.6134283917235565,0.6620720494556087,0.0
202.20000000000505,202.1999969482422,-15619963.764130237,0.13314580591865544,13633.435780573429,-11236462.267476473,843.0593567432479,0.14913354536604584,2858.7114762571073,3.200156501126356e-05,0.6134316791795094,0.6620718998169801,0.0
202.25000000000506,202.25,-15619851.497785266,0.13318129437930984,13633.956287807836,-11236406.134303987,843.0788838541691,0.14913687389403568,2858.7257249188738,3.200229124692716e-05,0.6134349665190044,0.6620717491241803,0.0
202.30000000000507,202.3000030517578,-15619739.208622385,0.13321677035170013,13634.476200232499,-11236349.989722546,843.0987659034404,0.14914026293047572,2858.7402327143473,3.200303067811156e-05,0.6134383135086593,0.6620715973703202,0.0
202.35000000000508,202.35000610351562,-15619626.896613551,0.13325223383895515,13634.995515614206,-11236293.83371813,843.1182928179961,0.1491435914383655,2858.754481507999,3.2003756896564784e-05,0.6134416006131667,0.6620714445484714,0.0
202.4000000000051,202.39999389648438,-15619514.596013825,0.13328767402794503,13635.514073508668,-11236237.683418266,843.1378196352505,0.14914691993629622,2858.768730367007,3.200448310649033e-05,0.6134448876012487,0.6620712906987914,0.0
202.4500000000051,202.4499969482422,-15619402.23823524,0.13332311255798598,13636.032188237497,-11236181.504528975,843.1577013854383,0.14915030894211476,2858.7832383632176,3.200522251146595e-05,0.6134482342331157,0.6620711357203476,0.0
202.50000000000512,202.5,-15619289.857525513,0.1333585386120703,13636.549699147337,-11236125.314174112,843.177228006193,0.14915363741992513,2858.79748735404,3.200594870417636e-05,0.6134515209862296,0.6620709796528808,0.0
202.55000000000513,202.5500030517578,-15619177.453855898,0.13339395219318753,13637.06660395336,-11236069.112339303,843.1971095564095,0.14915702640527115,2858.8119954844965,3.2006688091627776e-05,0.6134548673788971,0.6620708224892963,0.0
202.60000000000514,202.60000610351562,-15619065.027197462,0.13342935330429292,13637.58290035761,-11236012.899010085,843.2166359808451,0.14916035486298337,2858.826244607167,3.200741426712998e-05,0.6134581538971198,0.6620706642224569,0.0
202.65000000000515,202.64999389648438,-15618952.611839429,0.1334647311511092,13638.0984287772,-11235956.69133107,843.236162307803,0.14916368331070853,2858.840493795087,3.200814043409815e-05,0.6134614402989227,0.662070504893987,0.0
202.70000000000516,202.6999969482422,-15618840.139122874,0.13350010733471632,13638.613501618782,-11235900.454972792,843.2560435589268,0.14916707226542858,2858.855002126244,3.200887979534105e-05,0.6134647863339258,0.6620703443993926,0.0
202.75000000000517,202.75,-15618727.64332963,0.13353547105696253,13639.127959086185,-11235844.20707617,843.2755696895977,0.14917040069306015,2858.869251446024,3.2009605945102476e-05,0.613468072500892,0.6620701827798716,0.0
202.80000000000518,202.8000030517578,-15618615.124430044,0.13357082232065912,13639.641798828357,-11235787.947626377,843.29545074073,0.14917378962730282,2858.8837599113926,3.201034528882084e-05,0.6134714182967739,0.6620700200281145,0.0
202.8500000000052,202.85000610351562,-15618502.582394272,0.13360616112858334,13640.155018480777,-11235731.676608492,843.3149766748894,0.14917711803480646,2858.89800936292,3.201107142136733e-05,0.6134747042288915,0.6620698561367679,0.0
202.9000000000052,202.89999389648438,-15618390.051545905,0.133641476705284,13640.667459337883,-11235675.411184307,843.3345025118025,0.14918044643235745,2858.9122588798064,3.2011797545388607e-05,0.6134779900446751,0.6620696911489717,0.0
202.95000000000522,202.9499969482422,-15618277.463154593,0.13367679061364474,13641.179431854067,-11235619.116988651,843.3543832638551,0.14918383533597127,2858.9267675458236,3.2012536862899654e-05,0.6134813354830243,0.6620695249565592,0.0
203.00000000000523,203.0,-15618164.851536486,0.13371209207434212,13641.690777106145,-11235562.811179597,843.3739089043135,0.1491871637134004,2858.941017194459,3.201326296970834e-05,0.6134846210640221,0.6620693576022335,0.0
203.05000000000524,203.0500030517578,-15618052.21666099,0.1337473810900063,13642.20149267498,-11235506.49374185,843.3937894564468,0.1491905525965461,2858.9555259947083,3.201400226969798e-05,0.6134879662633482,0.6620691890784612,0.0
203.10000000000525,203.10000610351562,-15617939.558497343,0.1337826576632306,13642.711576127596,-11235450.164660025,843.4133149004583,0.14919388095385525,2858.9697757750946,3.201472835929458e-05,0.6134912516095911,0.6620690193776669,0.0
203.15000000000526,203.14999389648438,-15617826.911403704,0.13381791103736526,13643.220869652183,-11235393.841113206,843.4331952525771,0.14919726981651324,2858.9842847094687,3.20154676417594e-05,0.6134945965699157,0.662068848544559,0.0
203.20000000000528,203.1999969482422,-15617714.206577811,0.13385316273713435,13643.729681712462,-11235337.48870026,843.4527205001779,0.14920059815370623,2858.9985346216104,3.2016193714145466e-05,0.6134978816814464,0.6620686764671779,0.0
203.2500000000053,203.25,-15617601.478370335,0.13388840200201813,13644.237854274528,-11235281.124596521,843.472600652401,0.14920398699589693,2859.013043690197,3.2016932979090076e-05,0.6135012264028212,0.6620685031897795,0.0
203.3000000000053,203.3000030517578,-15617488.726749731,0.13392362883445982,13644.745384849253,-11235224.74878622,843.4921257035863,0.14920731531297074,2859.027293734065,3.201765903426557e-05,0.613504511279674,0.6620683287046049,0.0
203.3500000000053,203.35000610351562,-15617375.951684285,0.13395884323686447,13645.252270933302,-11235168.361253496,843.512005655733,0.14921070413466347,2859.0418029367347,3.20183982816834e-05,0.6135078557621005,0.6620681530038517,0.0
203.40000000000532,203.39999389648438,-15617263.187566932,0.13399403447136057,13645.758355625463,-11235111.97919482,843.531885507033,0.14921409294602733,2859.056312207079,3.201913752026252e-05,0.6135112001240117,0.6620679761338473,0.0
203.45000000000533,203.4499969482422,-15617150.365523018,0.13402922402454628,13646.263945359335,-11235055.568172865,843.5514102627717,0.149217421232841,2859.0705624491625,3.2019863549547224e-05,0.6135144846478621,0.662067797978715,0.0
203.50000000000534,203.5,-15617037.519937916,0.1340644011546813,13646.768883007062,-11234999.145380313,843.5712899140894,0.1492208100237242,2859.0850718536717,3.2020602770603316e-05,0.6135178287708868,0.6620676185843188,0.0
203.55000000000535,203.5500030517578,-15616924.650779143,0.13409956586401642,13647.273166007557,-11234942.710800927,843.5908144733932,0.14922413829041334,2859.099322227446,3.202132878267717e-05,0.613521113060139,0.6620674379426653,0.0
203.60000000000537,203.60000610351562,-15616811.758013984,0.13413471815476552,13647.77679178513,-11234886.264418347,843.6106939247433,0.14922752706081097,2859.1138317660484,3.2022067986211014e-05,0.6135244569443253,0.6620672560457173,0.0
203.65000000000538,203.64999389648438,-15616698.876070391,0.13416984730781134,13648.279604366608,-11234829.82344655,843.6305732751903,0.14923091582086923,2859.128341372273,3.202280718090422e-05,0.6135278007080283,0.6620670729414764,0.0
203.7000000000054,203.6999969482422,-15616585.936000781,0.13420497477165713,13648.78190811484,-11234773.353411745,843.6500975391477,0.14923424405731048,2859.1425919442822,3.202353316709166e-05,0.6135310846444224,0.6620668885100246,0.0
203.7500000000054,203.75,-15616472.97222549,0.134240089823319,13649.283546825265,-11234716.8715241,843.6699766895774,0.14923763279687693,2859.1571016845874,3.202427234426102e-05,0.6135344281693225,0.6620667027988858,0.0
203.8000000000054,203.8000030517578,-15616359.984711006,0.13427519246485262,13649.784517862847,-11234660.377766859,843.6898557392453,0.149241021526126,2859.1716114926007,3.2025011512595096e-05,0.6135377715737916,0.6620665157998257,0.0
203.85000000000542,203.85000610351562,-15616246.97342364,0.1343102826982727,13650.284818577531,-11234603.872123174,843.709379707555,0.14924434973227213,2859.185862262665,3.202573747288532e-05,0.6135410551573404,0.6620663275045681,0.0
203.90000000000543,203.89999389648438,-15616133.972826563,0.13434534982319732,13650.784293942092,-11234547.371824637,843.7292585571738,0.14924773844102307,2859.200372204725,3.202647662369464e-05,0.6135443983230514,0.662066137962845,0.0
203.95000000000545,203.9499969482422,-15616020.91389875,0.13438041525006214,13651.283246206845,-11234490.84236073,843.7491373059709,0.14925112713944633,2859.2148822144422,3.202721576566659e-05,0.6135477413683444,0.6620659470505654,0.0
204.00000000000546,204.0,-15615907.8310957,0.13441546827461834,13651.781520108305,-11234434.300959203,843.7686609788984,0.1492544553153346,2859.229133182674,3.202794170006992e-05,0.6135510245991805,0.6620657548169638,0.0
204.05000000000547,204.0500030517578,-15615794.724382894,0.13445050889872015,13652.279112935435,-11234377.747602802,843.7885395276288,0.14925784399325204,2859.2436433263742,3.202868082451673e-05,0.6135543674057694,0.6620655612535656,0.0
204.10000000000548,204.10000610351562,-15615681.593725596,0.13448553712418046,13652.776021961767,-11234321.182274152,843.8084179755547,0.14926123266084732,2859.2581535377776,3.202941994012693e-05,0.6135577100919644,0.6620653663518465,0.0
204.1500000000055,204.14999389648438,-15615568.473622464,0.1345205422693315,13653.272093124442,-11234264.622222587,843.8279413530385,0.14926456080646344,2859.2724047040824,3.203014584864146e-05,0.6135609929701534,0.6620651701633214,0.0
204.2000000000055,204.1999969482422,-15615455.294978458,0.13455554570656592,13653.76762651827,-11234208.032900583,843.8478196010068,0.14926794945357166,2859.2869150495476,3.203088494673084e-05,0.6135643354177099,0.6620649725595982,0.0
204.2500000000055,204.25,-15615342.092284512,0.1345905367503505,13654.262467839166,-11234151.43155361,843.8676977480684,0.14927133809033344,2859.30142546256,3.203162403597998e-05,0.6135676777448908,0.6620647735916827,0.0
204.30000000000553,204.3000030517578,-15615228.865505034,0.13462551540233308,13654.756614297987,-11234094.818163872,843.8875757942947,0.14927472671676847,2859.315935943258,3.2032363116391564e-05,0.6135710199517035,0.6620645732508429,0.0
204.35000000000554,204.35000610351562,-15615115.614604235,0.13466048166411881,13655.250063089747,-11234038.192713473,843.9074537396591,0.14927811533286892,2859.330446491588,3.203310218796459e-05,0.613574362038157,0.6620643715283053,0.0
204.40000000000555,204.39999389648438,-15615002.374116488,0.13469542487273656,13655.742661134931,-11233981.5724696,843.9269766234411,0.1492814434278904,2859.3446979887244,3.20338280532243e-05,0.6135776443273352,0.6620641684774327,0.0
204.45000000000556,204.4499969482422,-15614889.074872207,0.13473036636255745,13656.23470632867,-11233924.922847457,843.9468543688155,0.1492848320234934,2859.3592086710373,3.203456710727578e-05,0.6135809861752344,0.6620639639653838,0.0
204.50000000000557,204.5,-15614775.751397954,0.13476529546674482,13656.726045345094,-11233868.261110332,843.966732013341,0.14928822060876373,2859.3737194209893,3.203530615248938e-05,0.6135843279028028,0.6620637580449956,0.0
204.55000000000558,204.5500030517578,-15614662.403657066,0.1348002121867346,13657.216675314818,-11233811.587239888,843.9866095569006,0.14929160918367917,2859.3882302384604,3.2036045188860794e-05,0.6135876695100307,0.6620635507072813,0.0
204.6000000000056,204.60000610351562,-15614549.031612683,0.13483511652391966,13657.706593352192,-11233754.901217695,844.0064869996456,0.14929499774826654,2859.402741123579,3.2036784216395675e-05,0.613591010996951,0.6620633419432019,0.0
204.6500000000056,204.64999389648438,-15614435.669835135,0.13486999783400896,13658.195647380586,-11233698.220328923,844.0263643415487,0.1492983863025226,2859.417252076339,3.2037523235093035e-05,0.6135943523635643,0.6620631318080303,0.0
204.70000000000562,204.6999969482422,-15614322.249079691,0.13490487741336926,13658.684133049983,-11233641.5099512,844.0458866326895,0.14930171433681058,2859.431503970709,3.2038249048423195e-05,0.6135976339458147,0.6620629201643391,0.0
204.75000000000563,204.75,-15614208.803908812,0.1349397446138439,13659.171898032135,-11233584.78736576,844.0657637746245,0.14930510287056895,2859.4460150574273,3.2038988049600355e-05,0.6136009750739818,0.6620627070668517,0.0
204.80000000000564,204.8000030517578,-15614095.33428474,0.13497459943665177,13659.658939375244,-11233528.052553724,844.0856408157001,0.1493084913939918,2859.4605262117598,3.203972704193954e-05,0.6136043160818665,0.6620624925063201,0.0
204.85000000000565,204.85000610351562,-15613981.840169491,0.1350094418829684,13660.14525411076,-11233471.3054961,844.1055177559045,0.1493118799070727,2859.475037433651,3.2040466025440295e-05,0.6136076569694817,0.6620622764734341,0.0
204.90000000000566,204.89999389648438,-15613868.356169626,0.13504426132716618,13660.630691185082,-11233414.563496169,844.1253945952369,0.1493152684098175,2859.489548723167,3.204120500010267e-05,0.6136109977368258,0.6620620590254432,0.0
204.95000000000567,204.9499969482422,-15613754.812964683,0.13507907902762337,13661.115543956297,-11233357.791893696,844.1452713336575,0.1493186569022134,2859.504060080208,3.2041943965925216e-05,0.6136143383839097,0.6620618400201761,0.0
205.00000000000568,205.0,-15613641.245153258,0.13511388435484728,13661.599661113742,-11233301.007987984,844.1651479712365,0.14932204538427657,2859.518571504878,3.2042682922910594e-05,0.6136176789107473,0.6620616195143213,0.0
205.0500000000057,205.0500030517578,-15613527.652696475,0.1351486773098348,13662.083039620953,-11233244.211759593,844.1850245079308,0.14932543385599437,2859.5330829970794,3.2043421871057285e-05,0.6136210193173478,0.6620613974983487,0.0
205.1000000000057,205.10000610351562,-15613414.03555521,0.13518345789353758,13662.565676424261,-11233187.403188959,844.204900943752,0.14932882231737385,2859.547594556884,3.204416081036571e-05,0.6136243596037133,0.6620611739626814,0.0
205.15000000000572,205.14999389648438,-15613300.428372512,0.13521821549897922,13663.047421513782,-11233130.59959761,844.2247772787473,0.1493322107684201,2859.562106184291,3.204489974083767e-05,0.6136276997698645,0.662060948966596,0.0
205.20000000000573,205.1999969482422,-15613186.761751555,0.13525297134655956,13663.528565907623,-11233073.766287133,844.2446535128096,0.14933559920911585,2859.5766178792273,3.204563866246926e-05,0.6136310398157888,0.6620607223630449,0.0
205.25000000000574,205.25,-15613073.070327379,0.1352877148254365,13664.00895933329,-11233016.920575045,844.2645296460702,0.1493389876394796,2859.5911296417553,3.2046377575265424e-05,0.6136343797415259,0.6620604942107271,0.0
205.30000000000575,205.3000030517578,-15612959.354059918,0.13532244593637857,13664.488598667347,-11232960.062441314,844.2844056784465,0.14934237605950182,2859.60564147186,3.204711647922309e-05,0.61363771954706,0.662060264499836,0.0
205.35000000000576,205.35000610351562,-15612845.6129089,0.13535716468010844,13664.967480768699,-11232903.191865806,844.3042816099346,0.14934576446917683,2859.620153369484,3.204785537434217e-05,0.6136410592324081,0.6620600332205124,0.0
205.40000000000578,205.39999389648438,-15612731.881554114,0.13539186046828902,13665.445456692521,-11232846.326188412,844.3241574405829,0.14934915286851666,2859.6346653347014,3.204859426062454e-05,0.6136443987975794,0.6620598004341343,0.0
205.4500000000058,205.4499969482422,-15612618.090521779,0.13542655448334912,13665.922815067479,-11232789.430672243,844.3440331703121,0.14935254125750622,2859.6491773674425,3.2049333138067226e-05,0.6136477382425717,0.6620595659886155,0.0
205.5000000000058,205.5,-15612504.274483599,0.1354612361330843,13666.399406680408,-11232732.522653155,844.3639087992468,0.14935592963616615,2859.663689467788,3.205007200667498e-05,0.6136510775674155,0.6620593299447383,0.0
205.5500000000058,205.5500030517578,-15612390.43339833,0.13549590541802983,13666.875228318593,-11232675.60211052,844.3837843272408,0.14935931800447153,2859.678201635632,3.2050810866442405e-05,0.6136544167720946,0.6620590922924086,0.0
205.60000000000582,205.60000610351562,-15612276.567224488,0.1355305623386735,13667.350276751138,-11232618.6690236,844.4036597544047,0.1493627063624399,2859.692713871043,3.205154971737362e-05,0.6136577558566378,0.6620588530214767,0.0
205.65000000000583,205.64999389648438,-15612162.71067894,0.13556519632530672,13667.824404120203,-11232561.740750825,844.4235350807255,0.14936609471006942,2859.7072261740072,3.205228855946821e-05,0.613661094821049,0.6620586121954961,0.0
205.70000000000584,205.6999969482422,-15612048.794210237,0.13559982852239127,13668.297896614211,-11232504.782516472,844.443410306241,0.14936948304736627,2859.721738544558,3.205302739272763e-05,0.6136644336653451,0.6620583696571753,0.0
205.75000000000585,205.75,-15611934.852527052,0.1356344483563499,13668.770606101105,-11232447.811674882,844.463285430829,0.14937287137431016,2859.7362509826094,3.20537662171474e-05,0.6136677723895128,0.6620581254694499,0.0
205.80000000000587,205.8000030517578,-15611820.88558694,0.13566905582747832,13669.24252927645,-11232390.828204826,844.4835153647319,0.14937632019646319,2859.7510226406666,3.205451822578341e-05,0.6136711706104033,0.6620578796219335,0.0
205.85000000000588,205.85000610351562,-15611706.893347181,0.1357036509360236,13669.713662817208,-11232333.832084946,844.5033902858094,0.14937970850253743,2859.7655352149886,3.205525703237157e-05,0.6136745090922235,0.6620576321041775,0.0
205.9000000000059,205.89999389648438,-15611592.910561971,0.13573822313089717,13670.183859975084,-11232276.840692341,844.5232651060032,0.14938309679826695,2859.7800478568515,3.2055995830121784e-05,0.6136778474539447,0.6620573829819788,0.0
205.9500000000059,205.9499969482422,-15611478.867601547,0.1357727935185939,13670.65340444597,-11232219.819212127,844.5431398253191,0.14938648508364868,2859.7945605662167,3.205673461903441e-05,0.6136811856955849,0.6620571320926808,0.0
206.0000000000059,206.0,-15611364.799211863,0.13580735154415446,13671.122149201348,-11232162.785017285,844.5630144438741,0.14938987335870318,2859.8090733431723,3.205747339911377e-05,0.613684523817169,0.6620568795014407,0.0
206.05000000000592,206.0500030517578,-15611250.7053492,0.135841897207629,13671.590090842648,-11232105.738085955,844.5832438626397,0.1493933221280294,2859.8238453461436,3.205822536261527e-05,0.6136879214247447,0.6620566251975702,0.0
206.10000000000593,206.10000610351562,-15611136.58596959,0.13587643050901796,13672.057225952185,-11232048.67839615,844.6031182775824,0.14939671038219746,2859.8383582593037,3.2058964124859725e-05,0.6136912593040471,0.6620563691703162,0.0
206.15000000000595,206.14999389648438,-15611022.475864863,0.1359109409158456,13672.523408914494,-11231991.623343786,844.6229925917214,0.1494000986260285,2859.8528712399975,3.205970287826945e-05,0.6136945970633152,0.6620561114877889,0.0
206.20000000000596,206.1999969482422,-15610908.305326255,0.1359454494966364,13672.98892087918,-11231934.538074482,844.6428668049831,0.1494034868595133,2859.867384288205,3.206044162284178e-05,0.6136979347025387,0.6620558519817994,0.0
206.25000000000597,206.25,-15610794.10913728,0.13597994571504132,13673.453615944321,-11231877.439979995,844.6627409174271,0.14940687508266048,2859.881897403959,3.2061180358578993e-05,0.6137012722217408,0.6620555907198015,0.0
206.30000000000598,206.3000030517578,-15610679.887252925,0.136014429570859,13673.917490614738,-11231820.329037817,844.6829698210454,0.14941032379914668,2859.8966697517108,3.206193227694687e-05,0.6137046692162307,0.6620553276907951,0.0
206.350000000006,206.35000610351562,-15610565.63962794,0.1360489010638368,13674.380541375584,-11231763.205225324,844.7028437299633,0.14941371200141876,2859.911183003692,3.2062670994852826e-05,0.6137080064932527,0.6620550628837121,0.0
206.400000000006,206.39999389648438,-15610451.401092092,0.13608334968010719,13674.842623768132,-11231706.0859574,844.7227175379522,0.14941710019333215,2859.9256963231137,3.206340970391969e-05,0.6137113436502627,0.6620547963690553,0.0
206.450000000006,206.4499969482422,-15610337.101856913,0.13611779645021563,13675.304016340458,-11231648.93633981,844.7429461318912,0.14942054887806414,2859.9404688783357,3.206416159514895e-05,0.6137147402761507,0.6620545279729281,0.0
206.50000000000603,206.5,-15610222.776743772,0.13615223085641845,13675.764574340992,-11231591.77378324,844.762819736395,0.14942393704910492,2859.9549823339644,3.206490028638635e-05,0.6137180771910449,0.6620542577651518,0.0
206.55000000000604,206.5500030517578,-15610108.425706346,0.1361866528982562,13676.22429417537,-11231534.598264527,844.7826932400321,0.1494273252097993,2859.9694958570954,3.206563896878707e-05,0.6137214139859578,0.6620539857344099,0.0
206.60000000000605,206.60000610351562,-15609994.04869807,0.13622106257521718,13676.683172229054,-11231477.40976039,844.8029215241419,0.14943077386274678,2859.984268619628,3.20663908328726e-05,0.6137248102433036,0.6620537118693117,0.0
206.65000000000606,206.64999389648438,-15609879.680586949,0.13625544939203799,13677.141065224629,-11231420.22570483,844.8227948242846,0.1494341620025667,2859.9987822789576,3.206712949744383e-05,0.6137281467961506,0.6620534362428308,0.0
206.70000000000607,206.6999969482422,-15609765.251504097,0.13628983434127445,13677.598249051855,-11231363.011163402,844.8426680236108,0.1494375501320441,2860.013296005776,3.206786815318038e-05,0.6137314832290576,0.6620531586751762,0.0
206.75000000000608,206.75,-15609650.796309037,0.13632420692378286,13678.054580133974,-11231305.783565873,844.8628959979411,0.14944099875321268,2860.0280689756232,3.206861999012443e-05,0.6137348791179497,0.6620528792386265,0.0
206.8000000000061,206.8000030517578,-15609536.314954119,0.13635856713884031,13678.510054774802,-11231248.542888414,844.8827689937419,0.14944438686180955,2860.0425828386083,3.206935862803062e-05,0.6137382153088363,0.6620525979215277,0.0
206.8500000000061,206.85000610351562,-15609421.807391394,0.13639291498566958,13678.964669257495,-11231191.28910705,844.9026418887134,0.14944777496006445,2860.0570967691,3.207009725710182e-05,0.6137415513798009,0.6620523147121682,0.0
206.90000000000612,206.89999389648438,-15609307.308527488,0.13642723998760975,13679.418281511333,-11231134.039675098,844.9228695532676,0.14945122354945156,2860.0718699462295,3.207084906690499e-05,0.6137449469003217,0.6620520296860606,0.0
206.95000000000613,206.9499969482422,-15609192.74841229,0.1364615630992103,13679.871164709299,-11231076.7596175,844.9427422447234,0.14945461162682716,2860.086384012893,3.2071587678146406e-05,0.6137482827293173,0.6620517426573517,0.0
207.00000000000614,207.0,-15609078.161943853,0.1364958738399269,13680.323176474601,-11231019.466383282,844.962969702091,0.14945806019495242,2860.101157328553,3.2072339469800185e-05,0.6137516780035641,0.662051453700834,0.0
207.05000000000615,207.0500030517578,-15608963.549073119,0.1365301722087658,13680.774313006614,-11230962.159947913,844.982842190071,0.14946144825145138,2860.1156715313746,3.207307806321357e-05,0.6137550135906399,0.6620511628045318,0.0
207.10000000000616,207.10000610351562,-15608848.909750763,0.13656445820467744,13681.224570483482,-11230904.840286735,845.003069440277,0.1494648967983179,2860.1304449855793,3.207382983671907e-05,0.6137584086186548,0.6620508699563836,0.0
207.15000000000617,207.14999389648438,-15608734.27892233,0.1365987213696038,13681.67380806724,-11230847.52487252,845.0229417247153,0.14946828483392882,2860.144959324499,3.207456841230212e-05,0.6137617439638304,0.6620505752345388,0.0
207.20000000000618,207.1999969482422,-15608619.586555738,0.13663298262006837,13682.122296154095,-11230790.178689223,845.0431687679253,0.14947173335956596,2860.159732917381,3.20753201676657e-05,0.6137651387456727,0.6620502784468814,0.0
